,account_id,content
1303,298663,"i'm just pro gdp. that is why i got on the trump train when he was first elected. europe is nice and all. yet we have it nice and don't know it. we don't live in a ""checkers"" world. so don't be fooled by strawman arguments. take europe. demand is low. as the consumer is half as strong as the us. yet prices are double. (low demand is suppose to lower price. yet if demand is too weak it does the opposite.) does sydney sweeney have great jeans? yes.still. ae needs a follow up ad. some are going to imply blue eyes is why they said that. are western countries being invaded.the left- it was never yours from the beginning.this is true. yet it isn't true for countries like sweden and poland. should they be forced to take in refugees? we took the time to rename wuhan virus to the more generic covid 19. yet didn't take the time to give our moon a proper name. this is like living on a planet and never giving the name earth. what is the name of the moon?all these other moons have a name. yet we didn't even name our own moon. isn't that odd. it looks like shane was a free palestine person. 2010s was formative years for many millennials. the agenda was changing from using force in iraq to buying leaders in iran. i saw a lot of hopeful media, us companies would possibly make ties to iran oil. cnn just said the nyc shooter is ""possibly white.""lol btw the vegas shooter was. and that story got dropped. the brother said he was a lib and the story dropped instantly. i personally think globalist socialism and hitler socialism are just using slightly different tactics. 2/3 of the world is not white. so instead of trying to use 1/3 the world as your tool. use 2/3.the new socialist are using numbers to their power move. sydney sweeney has great genes. is this hitler socialism talk. well. most regions think this to a degree. look at all the nations. you can't get india or china to look like that without racism. notice how hollywood and media spend all their time hating on the free world and spending zero time outside it. watching no holds barred '89 a dip in the water is an easy way to beat the heatwhen it is cold you are just out of luck"
1304,4391836,"@laurenwitzkede awarded yesterday billion...with no description of the work product...one received vendor....sounds shady...palantir usg inc., palo alto, california, was awarded a firm-fixed-price contract transitioning existing contracts in which palantir is currently a prime or subcontractor to this enterprise agreement. the amount of this action is bids were solicited via the internet with one received. work locations and funding will be determined with each order, with an estimated completion date of july 31, 2035. army contracting command, rock island arsenal, illinois, is the contracting activity (w519tc-25-d-0039). (awarded july 31, 2025) inheritance tax is morally wrong. it is an evil and communist concept . i would go as far as to say anti christian as well.proverbs 13:22"
1305,4272380," check out ""making room and the courage to love,"" the last installment of ""the big lie of overpopulation and the fear that drives he is risen! god bless all this easter sunday, octave, and season!  just dropped! ""nature, control, and sin"" part four of ""the big lie of overpopulation and the fear that drives"
1313,4287975," these are the times that try men s souls. the summer soldier and the sunshine patriot will, in this crisis, shrink from the service of their country; but he that stands it now, deserves the love and thanks of man and woman. tyranny, like hell, is not easily conquered; yet we have this consolation with us, that the harder the conflict, the more glorious the triumph.  thomas paine"
1314,2164138,"children are innocent. they have a direct connection to the divine. we must protect them and their innocence. the battle is far deeper than first appears but god protects his own and we will be victorious. #savethechildren everybody take a breath , lets get our priorities straight. too many distractions.      #saveourchildren i'm all for alternative medicine treatments. where i grew up the old folk had an actual cure for pedophilia."
1315,844432,"is this the same thing?the bible: rev_2:14 but i have a few things against thee, because thou hast there them that hold the doctrine of balaam, who taught balac to cast a stumblingblock before the children of israel, to eat things sacrificed unto idols, and to commit fornication.rev_2:20 notwithstanding i have a few things against thee, because thou sufferest that woman jezebel, which calleth herself a prophetess, to teach and to seduce my servants to commit fornication, and to eat things sacrificed unto idols.the internet:"
1317,5887736,"unironically i think everyone should just start attacking porn sites with shitposts, videos, and based content, or even just reupload normal ass videos, and forcibly dillute the coomer content on those shitfests with non-coomer content, and break coomers out of their cycle by making it harder to find coomer contentin my opinion, the best way to break someone out of their coomer cycle is to shock them with something that isn't coomer content, because they'll then have something to think about that forces them out of their coomer thinkingoccupy porn sites as your own site, colonize them and turn them into just video hubs, and kick the coomers out of their own domains and force them to either reckon with themselves or go away to an even more isolated corner of the internetdo it, do it now, start the cyberwarfare and cybercolonization"
1323,1748674,"if you show up in my feed talking trash about my president, (president donald j trump), my family, or my freedom loving friends, you will be blocked immediately. i really don't need that sort of negativity in my life. you have a right to post as you like, i just don't have to look at it."
1332,5675832,"join us tonight on #vsrflive: we welcome back our fearless friend, dr. pierre kory, md for a powerful deep dive into one of the most heartbreaking and under-investigated tragedies of our time: sids. what s really behind these deaths? don t miss it -- 7pm et / 4pm this week's vsrf live is a must see, and a must share with everyone in your network. we are on a countdown to global tyranny and the clock runs out on may 24, 2024, just a mere 2 months away.join @klveritas and @jamesroguski as they discuss the unbelievable global power grab that will take place this may if our leaders do not change course. the fate of humanity hangs in the balance! join us and bring friends!#exitthewho   this thursday at 7 pm et on #vsrflive: the unstoppable dr. sherri tenpenny joins us live.brilliant. fearless. unrelenting.a board-certified osteopathic physician, author, and pioneer in integrative medicine, dr. tenpenny has spent over two decades exposing the deep ties between big pharma, government overreach, and public health policy. she s a leading voice in the medical freedom movement   unwavering in her commitment to informed consent and truth.don t miss this powerful conversation. and bring your questions.@stkirsch#medicalfreedom #truthmatters#bigpharma #drsherritenpenny  this thursday on vsrf live: steve is back from australia and deep in his element   data. he s joined by dr. raphael lataster to dissect the watson study   the study that the media praised but never questioned.live on rumble and x this thursday.  4pm pt / 7pm #sciencematters #truthmatters   this week on vsrf live...filmmaker mikki willis returns to share the personal and heartbreaking story of malaya hammond the 17-year-old daughter of close family friends.malaya died a hero while saving her family during the texas floods.mikki has been boots on the ground exposing the systemic failures that led to her death and honoring the light she left behind.thursday at 7pm et live on rumble and #justiceformalaya #mikkiwillis #texasfloods   this thursday on #vsrflive: don t miss civil rights attorney sujata gibson in an explosive interview exposing new york s assault on medically vulnerable children and families. from unconstitutional mandates to the gutting of medical and religious exemptions, gibson reveals how the state is targeting those least able to fight back and what it means for the future of freedom in america. she s the powerhouse attorney who struck down ny s healthcare worker mandates and now leads multiple lawsuits defending the rights of marginalized communities. join us this thursday at 7 pm et on rumble & x. don't miss it.@stkirsch#vaccineexemptions#mandates#informedconsent   coming up tonight on #vsrflive: one doctor s bold crusade to stop the covid shots.  we re honored to welcome back the incredible dr. mary talley bowden -- board member, fearless physician, and tireless advocate for medical freedom. from her battle with the texas medical board to being honored by the texas legislature, dr. bowden is leading the charge for truth, accountability, and informed consent.  thursday at 7pm et | live on x and rumble.don t miss this powerful #medicalfreedom #informedconsent #vaccinetransparency #holdtheline #vsrf#warrior  42% of americans would join a covid class action lawsuit  - @rasmussen_poll extraordinary injustice calls for extraordinary lawyers. join us at the second covid litigation conference, march 7-8 in las vegas to join this growing field. #covid #vaccineinurylearn more at walensky lied about the safety & efficacy of the covid-19 ""vaccine"".millions of americans have been injured or killed by this experimental mrna treatment that did nothing to prevent transmission.support the vsrf as we work to hold them accountable."
1335,603434,"""what might this pandemic and its aftermath have looked like if there had been a more open debate on twitter and other social media platforms...about lockdowns, about the true risks of covid in kids, and much more?"" ""...according to the true the vote report, 242 intermediaries in metro atlanta made 5,668 stops at drop boxes during elections in late 2020. in its report, ttv said it obtained 4 million minutes of drop box video surveillance tape that helped to document its georgia findings. many of the traffickers we spoke with do not recognize what they are doing as being a problem,  ttv spokesperson catherine engelbrecht said.the study found that in arizona, 202 intermediaries made 4,282 separate visits to ballot boxes in maricopa county...."" via @epochtimes ""special counsel john durham today announced that a federal grand jury returned an indictment in the u.s. district court for the eastern district of virginia..."" ""the public integrity section was created in 1976, in the wake of the watergate scandal, in order to consolidate in one unit of the criminal division the department s oversight responsibilities for the prosecution of criminal abuses of the public trust by government officials. the section investigates and prosecutes alleged misconduct of public officials in all three branches of the federal government, as well as state and local public officials..."" ""e-voting and forensics: prying open the black box...when should election administrators consider an election forensic examination?.."" (0.2mb)"
1338,5225185," virtually every piece of information that can be co-opted has been, whether it's wikipedia online, fact-checkers, the news,  says five-time emmy award-winning investigative journalist sharyl attkisson.  this is all part of a very well-funded, well-organized landscape that dictates and slants the information they want us to have. attkisson is the host of full measure and author of  slanted: how the news media taught us to love censorship and hate journalism.    watch on @epochtv ""the last time...that we in psychiatry tried to help people with emotional disorders by changing their body, do you know when that was?""""lobotomies. a horrific chapter in medicine.""child psychiatrist dr. miriam grossman, author of ""lost in trans nation,"" breaks down what parents need to know about so-called  gender-affirming care  and steps to protect their children.   premiere 8/26, 9pm et on @epochtv:"
1344,3881260,"i would like to do more than just turn gundry off like tell him to shut that pie hole. a judge is all powerful in their court room and no were else, so the judge helped a fugitive elude federal agent and got arrested and rightfully so. with nato america is bound by the policies of europe.. in a war you cannot with all honesty say you are neutral and arm one side or the other it appears victor davis hanson does not understand neutral. no problem so big to not solve it rhino horns captive breeding rhino's polar bears feed them big fat cows. to say trump doesn't cheat at golf is to say the stock market is not rigged like the golf course trump owns it. let me explain viewership is down 53% for the nba if you are dribbling the ball with your right hand and hitting the defender with your left shoulder that is basket brawl not a none contact sport score does not matter. if i don't agree with the people who call themselves people of color syllable by syllable by syllable i am called a racist. when trump was impeached after leaving office none of the protection being lent to obama now were gave to trump. this for the people who listen to mainstream media in america, america is a sovreign nation not an international anything. what the obama administration did to trump with russia collusion hoax is treason he must held to account or america is a banana republic. which is worse the commercials or the free speech advocates with secret profiles. a good comedian will extrapolate the duplicity of both sides of the isle a healthy person will take it as a nuanced diversion colbert was none of this. it is true america had a war with this monarchy making the front page on the jew rag called a news paper. the joker is the mvp in the nba"
1347,1811914," bear takes apart the bs in nyc shooting - and there is plenty of it. love how cnn called a man of obvious color a ""white male"". was the c i a out of money to buy this guy some decent equipment for the job? chili relleno omeletmix in a bowl:two lightly beaten eggs 1 tablespoon chopped ortega chili1 chopped green onion1-2 pieces of cooked bacon, broken into pieces1 serving of sharp white cheddar or extra sharp cheddar (to taste)2 dashes chili powder2 dashes ground cumin1-2 tablespoons favorite salsasplash of creamheat 1t bacon grease with 1t butterin an 8"" nonstick pan, set on medium high, pour mixture into hot pan(hot enough to make searing sound), cover and turn down to just below medium.turn after about 5 minutes (or scramble if you're not good at flipping omelets) federal government lying to the people is nothing new. i heard documents re hrc & whitewater were destroyed in the okc bombing in 1995. i'd say at least a 50/50 chance that is true because the usual suspects, ap, reuters, etc., all jumped on the bandwagon and said ""oh no no no"" that is a conspiracy theory. this is a 2hr documentary that addresses the many oddities in the trials and likely cover up. if true, this was to cover-up previous crimes, you know these parasitic people in government don't give a damn who dies, as long as they're protected. 19 children died; one woman lost 2 grandchildren there. we still don't know the truth imo. got a ""welfare check"" a few months back. i knew it was bs so long story short i finally asked who they were supposed to report back to that i was ok. they told me and it turned out the city and electric company wanted my permission to do some tree removal on my property and had been calling an old cell # that i hadn't had in years. my son had already opened the door to them... is it just me or did a bunch of wheels just fall off the trump train...? this is my internet movie data base page listing a few of my movies and some trivia on my family. i was in brittany murphy's last movie, something electronic medical records, pushed through by obama, has ruined healthcare in this country. prior to emr every doctor would dictate all of the details of every patient visit into a recorder which would then be transcribed by a professional transcriptionist and that information would make it into the patient's permanent medical record, on paper - covering complaints, symptoms, allergies, past medical history, previous surgeries, bad reactions to meds, etc. they documented every detail of every visit from temperature to outcome and treatment plan, prescriptions etc. once emr came in every patient had to rely on the medical office assistant (not a nurse or very well trained or educated at all) to document everything - the way they do that is to enter checks in a computer program. do you suppose anyone ever makes mistakes doing that? and nobody checks their work. with the transcribed record the physicians had to read and approve of every dictation so they knew that the information entered into the patient record was accurate according to their last visit with the patient. now nobody checks any of it.after i left the business and the practice where i was seen as a patient changed hands, they didn't even have a record of my cancer, let alone what type i'd had or how it had been treated. that is not all they didn't have anymore. they didn't have my drug allergies or a history of my surgeries. they didn't even have the fact that i had been hit and temporarily killed by a car as a pedestrian for which i spent weeks in hospital and years regaining my ability to walk. the only thing on me that hadn't been broken was my right hand, but my new doctor didn't have a record of any of it in the electronic medical record.this woman is quite correct - our medical care in this country now very much resembles 3rd world countries. it is inexcusable. and ron johnson will never regain my trust or support because he didn't support trump and stand up for my vote or our country. but, i'm glad he is conducting these hearings - though he's still a traitor in my i cleaned up this video a bit, corrected a couple of mistakes and cut out my half brother david...who was afraid that the public finding out about me would upset his world somehow. he even asked ""what will i tell the people at church?"" scuse me???? so, i cut out most of the parts about him, except for the fact that he was born. also cut out his son, wyatt, who has been making a tidy living off of being my father's grandson, giving tours at the ranch for a living, basically. neither david or wyatt wanted the world to know i exist. so, turnabout is fair play, eh? lol 17"
1349,3300424,"borrowed from a place called great dane rescue inc:rescue work teaches us empathy and love.one morning, while i was out walking this big heart on four legs, he suddenly stopped at the foot of a bush. normally, he pulls on the leash to run, sniff, explore. but this time, he froze. his gaze locked in place, ears standing tall. and then, very slowly, he moved closer.three tiny bundles were trembling beneath the leaves. thin. dirty. abandoned.they were only a few weeks old two gingers and a tabby huddled together, clinging to each other to survive the night. there was no mother. nothing. just them. fragile. alone. silent.i wanted to pick them up, to place them gently in a box. but my dog this big, often clumsy giant lay down on the ground instead, resting his muzzle beside them. he didn t growl. he didn t fidget. he simply lay there, as if he understood that they needed warmth, calm, protection.that day, i didn t make a decision.he made it for me.since then, they never leave his side. they sleep curled against him, hide between his legs, climb onto his back like a soft, living mountain. he doesn t mind. he watches over them. he lets them nibble his ears, play with his tail, fall asleep on his chest. gen. flynn let his guard down 8 years ago when he didn't know how bad the swamp was. he knew it was bad but he didn't know it was that bad. he's never given up the fight and he's a man you want on your side. this link is short and gets to the point. you might want to consider sharing ain't that the truthedit: ever notice that you can roll up the legs on the overalls as far as you want but they're still getting muddy you know what barry? no red-blooded man wants to see your ""wife"" naked. you know what barry? there's not a red blooded man who wants to see your ""wife"" naked. say what you want about elon. like everyone else, sometimes he's right and sometimes he's wrong. this time he's right. hmmmm, makes you wonder why delay.no actually you don't have to wonder a bit do you.what do you think about heck yeah do this! any guess as to why this is true? i recall some of these comments and i'm inclined to think these are all real quotes.however, i can't say for sure. you would rather say go f yourself to this guy or go arrest yourself.or, go say some choice words to the cops who hired him. well now wouldn't this be interesting gen. flynn let his guard down 8 years ago when he didn't know how bad the swamp was. he knew it was bad but he didn't know it was that bad. he's never given up the fight and he's a man you want on your side. this link is short and gets to the point. you might want to consider sharing gen. flynn let his guard down 8 years ago when he didn't know how bad the swamp was. he knew it was bad but he didn't know it was that bad. he's never given up the fight and he's a man you want on your side. this link is short and gets to the point. you might want to consider sharing it. please take a couple minutes to think about our country, our people and yourself.thank you well now, who could disagree with this?oh yeah, all the leftists but then that just proves it right doesn't it. do they still have cattle in new hampshire? either way it goes to show you that this story has been around for a while...a rather cocky u.s. department of agriculture representative stopped at a farm and talked with an old farmer in new hampshire.he told the farmer,  i need to inspect your farm.  the old farmer said,  ok, but don t go in that field right over yonder.  the agriculture representative said,  mister, i have the authority of the united states government with me.see this badge? this badge means i am allowed to go wherever i wish on any agricultural land.no questions asked or answered. have i made myself clear? do you understand?  the farmer nodded politely and went about his farm chores.half an hour later, the farmer heard loud screams and saw the agriculture rep running for the fence and close behind was the farmer s huge-horned prize bull.the bull was gaining on the agriculture rep with every step.the rep was clearly terrified, so the farmer immediately threw down his tools, ran to the fence and shouted out: your badge! your badge! show him your badge!  [update: the person who did the original post is was someone i don't know but they've turned off commenting on their post. at this point i can only hope they made the connection but i don't know. thanks for everyone who shared my concern. all we can do is try.]just in case you know someone or know someone who knows someone... [update: the person who did the original post is was someone i don't know but they've turned off commenting on their post. at this point i can only hope they made the connection but i don't know. thanks for everyone who shared my concern. all we can do is try.]someone has found a missing support dog who was wandering on a roadside in oroville ca. whoever this dog was supporting must be heartsick. if you happen to have any clues as to who might be this heartsick person please let me know and i'll work backwards in this chain. please also share if you'd like to. #networking thank you.emily thompsonoroville online sell.!!!! (only oroville)hi all, i m desperately trying to find the owner of this sweet girl i picked up on the roadside ( #oroville) please help bump this post so she can be reunited with her owner. she is not chipped "
1354,4113687,"jill biden just stated hispanics in san antonio are,""unique as the breakfast tacos here in san antonio... is your strength"".*video is in comments when the white house jumps on the jet2 holiday tt trend then posts this on x .....when ice books you a one-way jet2 holiday to deportation.     nothing beats it! border patrol videos go hard quarantine is when the movement of sick people is restricted.tyranny is when the movement of healthy people is restricted.propaganda is when the media deliberately deceive the public about that difference.  dr. simon   fun fact:science calls the unvaccinated the ""control group"".science calls the vaccinated the ""experimental group""."
1356,4906738," this is 5 hours 17 minutes you must see.and you will know why god is the only ivermectin may help block the spike proteins that the idiots who got the ""vaccines"" are shedding.generic ivermectin is called you can get whatever the heck it is just from being around people who got the shot. now you really should ""social distance"" from must"
1360,2385040,"two of the experimental gene-based injections have been paused or halted, and reports of clotting, stroke, anaphylaxis, miscarriage, bell's palsy, and a host of other neurologic and auto-immune disorders plague the others. and those are just the short-term risks.has all humanity been enrolled in a vast and unimaginably dangerous phase-three clinical trial without our informed consent? all for a disease that for the overwhelming majority of us is, officially, 99.7% or better survivable... if we even get it?dr. mike yeadon, formerly a vice president and chief science officer at pfizer, believes the big experiment is well under way, and that the hypothesis it seeks to prove is as bold as it is terrible. a cogent and clear thinker who has been attacked in proportion to his qualifications, dr. yeadon, at great personal risk, issues a chilling warning, not just about the grave dangers surrounding the injections, but about the looming threat of digital health ""passports"" that will take inexorable control over every aspect of our lives.if we allow them.we have been #vaccinegenocide dr coleman says this is the most crucial video he's ever made about covid-19. please share this video situation update, march 16, 2021 - emergency vaccine alert"
1368,3671726,"       tap to open and read what rush wrote rush is spot on in his read of the rinos removing all aspects of trump and his supporters base like they did reagan but the 70 plus million probably in the 100 million voters for trump is a party in itself but these rancid rinos and spineless others will wait and loose elections for the next 30 years to extinguish us and trump, i say starve them into dust exactly haha sooo true and the main stream puke media call us gabbers extremists, that s funny  "
1370,2279202,"i have a liberal professor trying to fail me in her class. took my first exam in her class. she claims i failed it. i call bullshit! this same professor claimed one if her students did not fill in the bubbles all the way so she had to do it. things are not adding up. i currently questioning my choice about going back to get my rn. i tried talking to my spouse about it. all i was told it was the right decision because of all the money ""we have paid for it"". they are talking about the money part of it. not considering how exhausted i am all of the time. and every quarter i am always getting stuck with some bat shit liberal professor that doesn't teach anything in class. and then i have to deal with the liberal classmates each semester. i should have known something was up because how extra happy my liberal professor was this past thursday in class. and how she kept saying how great everyone did except that one person. all i know is i feel all alone and i am so sick of the deep state causing me so much pain all of the time. god please help me! i have been going through hell for the past 18 years because of the deep state!"
1375,3819018,"fitzgerald kennedy is a true american hero!this man looked evil right in the eye, and never backed down. almost every other president and world leader capitulated to evil almost every time in our tainted history of humanity! jfk started it 60 years ago! president trump came in and finished it! with some help of a certain prince discreetly by his side!     @ghostezra starting this week with positive vibes only!                      the beginning is near! #wwg1wga #patriotsunited         an injustice anywhere, is a threat to justice everywhere  - mlkmy continued fight, against the corruption within the family courts in massachusetts! fighting against, false allegations, manipulation, projection, parental alienation, plots to have me arrested, and most importantly silenced!all based on having complete proof of the truth! three abusers working together, judges signing fraudulent orders, showing complete disregard for the law, high ranking police officers, as family members assisting (assumption on this, everything else fact) one lie, can destroy lives! anyone who has the proper contacts let me know. #saveourchildren#justiceformaddieandzacpart 1 of where this story begins is listed in the description of the video! thank you! sunday lion, who has suffered greatly, 17 months of abuse! this needs to end! innocent people abused by evil! i can defeat each and all, myself, but it s the collateral damage that s criminal! thank you to all, who read this, any and all forms of help welcomed! #wwg1wga sometimes the 19th president of the republic is just grandpa! else misses seeing mr electric and his dance moves, inspring the whole country?!#wwg1wga comes the son.......                          the return of innocence/return to camelot is near!"
1377,6730402,"great interview by whitney web about the genius act that just passed, ai, and digital currency.     if he even thinks about it!!!     everyone should be in super pissed!        is it because they don't vaccinate their children?   maga can't really be cheering this on. this goes against everything we have been fighting against. don't let them fool you into this beast system. don't let them brainwash you into thinking this is for your good. resist!!!!   "
1379,1747129,reveals shocking facts as letitia james files new lawsuit! rages as cnn caught calling black new york city terrorist  white  multiple times... fraud in mn: medicaid fraud busted at autism centers   minnesota scandal explodes! karmelo anthony s parents investigated after home sale sends up red flags...sale made just prior to fbi freezing blocks highway... deports 'entire armada' of migrant drivers trump finally gets revenge on adam schiff - real
1389,6348235,she's a coward who's under investigation for her democrat cabal which sold land to ccp illegals involved in drugs and human trafficking. who brokeed the land deals...her brother. shes also a well known cocain user. she's running scared. guess he didn't self deport. open fields doctrine. you have no 4th amendment on your land. 
1390,1989513,"policies i think maga needs to hold moving forward as a movement:- corporate tax: 20-25% (somewhere in that interval)- restore trump's economic deregulatory policies - anti-trust monoploies- cut tax-loopholes - regulation on big tech (maybe make them a public utility)- populist and comprehensive healthcare. we don't want 100% socialized medicine, but we must take on the greed of big pharma- some form of ranked choice voting see here for my proposal term limits for congress- reform the tax code to % rankings... instead of income charts. and top .1% of tax earners should pay 45% in tax. top 1% pay 40%. everything else is below 37% (the current top threshold).- lower the income and payroll taxes on the middle class.- restore america-first foreign policy - give states more autonomy on how they handle abortions- fortify our 1st & 2nd amendment rights- restore patriotic education - make our millitary and police force great again- restore election integrity - abolish the fbi & cia and reform their ashes into either the millitary or create a new agency (i like the a.i.a - american intelligence agency). simple & nationalist. - restore trump's illegal immigration policies- comprehensive immigration plan to restrict/lower immigration- shrink the size of the government. i'm not a small government person, but bloated beuacracy needs to go. waist of time and money. - restore american energy independence - restore trump foreign economic policies (protectionism of american manufacutring & trade deals)- end all affirmative action- start a massive deportation force against all illegal & most ""migrants"" in the country all i can think of off the top of my head. i'll update if more ideas come to my head. if the gop and trump adopts a lot of this platform moving forward.... maga will be the future. my dream adminstration/government:president - donald j. trump (inc.)vp - josh hawleysenate majority leader - ted cruzhouse speaker - andy biggsscotus leader - clarence thomasnational gop chair - kelli wardchief of staff - steve bannonchairman for joint chief of staff - general flynnag - ron desantissec. of state - mike pompeo (inc.)department of homeland security - stephen millerdirector of national intelligence - sidney powellus trade representative - peter navarroun ambassador - ivanka trumppress secretary - kayleigh mcannysecretary of defense - corey lewandowskysecretary of treasury - rand paulsecretary of health - tulsi gabbardsecretary of housing/urban - candance owens.secretary of energy - dan brouillette (inc.)secretary of interior - david bernhardt (inc.)secretary of commerce - lou dobbs. secretary of labor - saagar enjentisecretary of education - marsha blackburnsecretary of agriculture - jason smith secretary of transportation - george p. bushsecretary of veteran affairs - robert wilkie (inc.)"
1403,242922,have you tried not asking it sexually explicit questions?and have you tried not letting your children on x?stop requiring everything to be boring-ass g-rated polite slop. maybe it's time for an ai that doesn't talk like an overly polite corporate drone.
1413,5137021," #dukeuniversity morons on display; make this go viral. we can play the shame game as well!! @redeemedpatriot6 wtf seriously just wtf?  13 years ago today...the greatest man i've ever known passed away; lyle j. buchberger may 30, 1928-january 12, 2009. god bless you"
1415,2719866,"a very long time ago (20 years or so), i subscribed to the nat geo magazine - mostly because i enjoyed the photography of nature and distant lands. however, i came to notice that just about every single article had to be infused with the ""climate agenda"". it got to the point where it could not go unnoticed - and became absolutely ridiculous.subscription ended. no doubt about it. the people that did this are fucking animals. they belong in a zoo. all correct except for number four. we need our vitamin d from the sunshine. sunscreen does not help, and most contain toxic chemicals.if it s sunny out, i am in it for 40 minutes at high walnut is a pos, and an accessory to all of the floyd era destruction, violence, and death. crimes against"
1428,1064197,"please repost this far and wide, let's change this  's mind        candace owens@teamcandaceowenstoday candace owens followed, i'm not sure if it was her or a team member, i feel honoured. i'm christian canadian, and i believe candace never takes off the armour of christ. keep doing what you're doing, you have my prayers, most importantly you have the blessing of christ   "
1430,333710,"@jjax42 i m with ya,but considering what happened to the prophets and apostles, it s a hard sell.... endless peter hotez is the weak guy in the movies who after doing something traitorous, soon meets a grisly end. he s like wayne knight in jurassic getting kinda sick of the indians running all the convenience stores and motels. actively seeking alternatives now."
1432,5264004,"     never forget, get these 105 ass clowns out of office! \'color is neither a poison nor a crime\'   biden judge pulls the race card as she blocks trump admin from ending \'temporary\' protected status for migrants from three countries with american rights alliance and peter ticktin, james o\'keefe and o\'keefe media group continue to fight for the first amendment. (shocking video below) youtube\'s ai age verification push \'this case is not closed, it is not dismissed, it has not been complied with\'   georgia state election board votes to seek doj assistance to obtain voting records from fulton county from 2020 election dni tulsi gabbard confirms explosive 2020 election fraud revelations coming   feds knew about voting machine vulnerabilities and stayed silent (video) daily beast panics, deletes article claiming president trump met melania through jeffrey epstein baby born from 30-year-old frozen embryo shocks world operation mockingbird 2.0?   tulsi gabbard confirms intel agencies still using corrupt media to undermine trump and push propaganda (video) jonathan turley warns former cia chief john brennan that he is not out of the woods yet (video)  impregnable fortress : russian forces conquer donetsk stronghold of chasov yar after 17 months of siege (videos) ex-nba all-star and suspected israeli gangster busted by feds, facing prison time bizarre: woman found dead with 26 iphones glued to her body liberal strategist dan turrentine rips democrat leadership: \'they have zero strategy\' (video)  watch: canadians boo us national anthem at wwe in toronto  shock video: roof collapses in dominican republic nightclub, killing over 200 people including a local governor and two former mlb players   us citizen also reported dead ex-nfl player slams minnesota ag ellison for his lawsuit against trump admin over ban on boys playing girls\' sports leading blm activist busted trying to meet child for sex   once worked as brand ambassador for top english soccer club (video) hilarious: trump roasts taylor swift for getting booed at super bowl during philadelphia eagles\' visit to white house   \'how did that one work out?\' (video) caitlin clark, chicago coach say they did not hear alleged racial slurs hurled at angel reese at sky-fever game being investigated by wnba wnba to investigate allegations of racism by fans at chicago sky vs. indiana fever game after dust-up between caitlin clark and angel reese"
1449,3138999,"""inciting violence"" is the new phrase to attack someone or some group. when did men become such bitches, wanting to run and tell the internet that their feelings were hurt  too much talk with no action. can we please start reacting to emotion without using words like it used to be"
1453,53287,"@shazlandia i haven't, but have been reading what a midwestern doctor has been writing on substack #5gw #psyops protect your mind. control your the escalating conditions you are currently experiencing are the result of #ww3 / #psywar / the mind is trickableread the word(s) and listen ... switch back and forth. @realhuman080"
1461,715193,"emails between the u.s. national toxicology program and the cdc claim that assistant secretary for health rachel levine prevented the release of a long-delayed review on the toxicity of oprah under nuff said. sauce: elon musk's purchase awakens even more with the aftermath... dear mike johnson and the rest of you assholes in congress.... the rules of my page are simple... bring something of intellect to the table or gtfo!special note: no private messages. you'll be instantly blocked. just finished uploading a new video to my ambient nature channel on yt. now before you flame me for this, i am going to use their platform to make some within their parameters as much as i disagree with their community guidelines. this video is 3 hours long and it's my best effort yet. still learning the nuances of the software and dealing with a basic computer to put these together. it's a challenge!a new dedicated audio and video editing computer is on the build horizon!this video is titled fall fusion and it took almost 3 days (with mistakes) and i do love the audio mix too...enjoy the fall season without all the raking!   subscribe and share my channel! good morning... the latest from my channel ambient nature."
1463,3462584,"@oldvet56 fyi, they are already doing the biometric picture on your drivers license or state id, the sad truth is they now sell all your private information to the security companies that run security cameras at stores , events or other gatherings that use the software , streetlight cameras anyware"
1473,5265555,"we are now memeless. no posting pics without you pay. dread commander torba has inflicted his tyranny. i am on gab primarily to sell my books. social media as a means of advertising one's self-published works is no longer a viable strategy. to all of you who have purchased my books: thank you. i am very grateful to all of you, particularly those who gave me reviews on amazon. to all of you who have not purchased my book, you can rectify that error by going to amazon or barnes and noble and getting a copy. get ten. hand them out to your friends. good fortune follow all of you. goodbye. test meme. gonna keep going with memes until their system says i can't.  @northwestrevolt dunno. don't care. @matthewtheoilman not yet. will look it over. still no end of memes. good. "
1475,2594460,"if you are still posting to twitter, you are part of what enables them to continue. it's hard to give up all the followers, and the gratification of 'likes' - i know. doesn't this go to show just how powerful the manipulation by social media is?if you don't agree with what twitter is doing - move. we can break them if enough of us do."
1482,1775204,"patriots let s take our country back! i immigrated here from the soviet union w/ my 2 girls. i worked 2 jobs, slept 3-4 hrs a night, no family, and 16 yrs later i m a us citizen and i own my own small business with 18 employees. trump opened my eyes and america is headed down the wrong path - we need to be involved. we need to work to keep our republic! no one is going to give it to you for free. i ve had many people tell me to not run, because the dems will win and cheat again- we have to try. now i m block-walking 6-7 hrs a day to help my community in san antonio, texas. i m not giving up i know socialism and communism- america    is the best country there is - #usa!      please help my campaign at - we need your support! early vote april 19-27, may 1 st election day   stop the talk  > it s time for action visit, volunteer, support us @  >> #voteirina may 1st for district 6 city council #dontmesswithdistrict6 i am running to represent my community in san antonio, texas; bexar county as the district 6 city council member! i m her for michael de luna and sergeant clutch thank you for your support and"
