,account_id,content
1226,635746,"if you want something done right, do it citizen pressroom is soliciting letters to the editor from ordinary citizens who would like to have their voices heard and published on our website. please submit your letter, or youtube video link to . we will accept letters on any topic.please re-post this to get the word out to all citizens!"
1233,3602939,"likely needs one last test. unless there is a sign of strength, no reason to chase. nothing to do since repositioning at the top. #hodling with puts. either going to make big money on a rally or reload and make very big money on an economic collapse. #oott algorithms desperate to stop the inevitable. the elite are about to lose control of the system. fed voodoo and propaganda won't stop an imminent supply shortage for many critical elements of society. threatening recession and allowing computer driven algorithms to alter reality will have consequences. whatever the algorithms do here, we are only adding on weakness to #copper miners. #copper outperforming #gold the past two bull markets, this one will be no different. hitting what was major support the last bull market, exactly like testing the low both sectors are currently testing major support and presenting strong buying opportunities on weakness. #oott the supply destruction in the #commodity sector is beyond a 3/4 basis point and a recession."
1234,6110834,today's cloud and rainbow      #cloud #honoluluhawaii millions of facebook users just lost their accounts source: geekspin wana see facebook get horrible reviews then get shut down forever #facebook sorry so late today's cloud    #cloud #honoluluhawaii join tiktok to collect gems and get rewards with me! cash app me me at #tiktok #promoted1.00 to be promoted  if you have tiktok and have never seen your followers come in well now yacan. head over to this... #tiktok my daughter's tiktok @urbanbcraft #tiktok hulk hogan rest in peace #hulkhogan breaking news #breakingnews hulk hogan has passed away #hulkhogan what happen to download now i can't download a video of mine. any video of mine #download this is my daughter's tiktok feel free to head over there and followers her #tiktok #ozzyosbourne #crazytrainozzy osborne todays spotted awesome avatar goes to ... @yodacat it`s so adorable you could be next asskissers show will be canceled may of 2026 #asskisser #stevencolbert my husband and i sapphire rings #saphirerings #saphire #ring #ours
1241,6553503,"excellent. compared to that, the disagreements regarding ua/ru war, flerf, religion vs. secularism/paganism, and apollo moon landing are way less important.i for my part never block anyone for a disagreement in these 4 issues. @morgbass the reciprocal system seems a good unifying theory which makes predictions which fit with observed reality. not only space has 3 dimensions, but also time has 3 dimensions, and the fundamental component is motion.the reciprocal system is a general physical theory, one that derives all of its conclusions in all physical fields from a single set of basic premises the only such general physical theory that has ever been first fundamental postulate: the physical universe is composed entirely of one component, motion, existing in three dimensions, in discrete units, and with two reciprocal aspects, space and time. second fundamental postulate: the physical universe conforms to the relations of ordinary commutative mathematics, its magnitudes are absolute and its geometry is euclidean. it is the assumptions in these two postulates that constitute the rst. the necessary consequences that follow from these assumptions constitute the rst; that is, the set of conclusions deduced from the fundamental assumptions of the system constitute a general physical theory of radiation, matter, and energy that form a general theory of the structure of the physical universe. therefore, the success of this theory, as measured by comparison with the results of experiment and observation, is an indication of the validity of the premises upon which it is based. as larson indicates, a very good agreement has been obtained to this point, but the process has barely commenced."
1254,1706808,"tabela smrtnosti u republici hrvatskoj od 2011 do sijec nja 2022.g. ono s to je bitno je to da nije bilo nikakvog povec anja smrtnosti do studenog 2020.g., a to znac i da je tkz epidemija obic na laz .ovi daljni ""valovi"" su valovi od cjepiva protiv gripe i cjepiva protiv tkz kovida, valovi pogres nog lijec enja i nepruz anja odgovarajuc e zdravstvene skrbi te valovi povec ane smrtnosti zbog umjetno stvorene ekonomske krize. dubrovnik 20.03.2021., peacefull protest against covid19/84 measures :"
1257,1606578,"padre nuestro a presiones absurdas, reglamentacion juridica acidosis respiratoria por mal intercambio de gases por bozal=neumonia bacteriana, con graves resultados para tu salud 1o el miedo debilita2o se feliz 3o confi a en ti4o ayuna y come comida de verdad5o dedicate un tiempo para ti6o ten contacto con la naturaleza7o haz ejercicio8o ama9o no busques siempre el camino fa cil, equivocarse es el mejor medio de aprender10o rie y diviertete"
1259,5890650,"matthew 5:21-2221 ye have heard that it was said by them of old time, thou shalt not kill; and whosoever shall kill shall be in danger of the judgment:22 but i say unto you, that whosoever is angry with his brother without a cause shall be in danger of the judgment: and whosoever shall say to his brother, raca, shall be in danger of the council: but whosoever shall say, thou fool, shall be in danger of hell fire.it's true. it's very tempting to call people stupid, or call them idiots, or even call them morons. there are many, many, many stupid decisions and stupid actions all around us. we've even made some dumb ones ourselves here and there. but just one stupid action, or many stupid actions, does not make a person an idiot. and even if it did, it is not our business as christians to say so. it's a serious thing to call your fellow man a fool. as jesus says here, a person who does it is in danger of hell fire!yes, i have done it many times myself, in a fit of anger or pettiness. but i am trying to stop calling people demeaning names, whether or not i think they deserve it. may god help us to treat people as he would have us! should be my zazzle store. i hope.  the last link didn't work. (if there's a certain drawing of mine you'd like to see on an item, drop me a comment. :d)"
1262,6688526,shop: fear of god essentials x nba hoodie blackgrailed crew #fearofgod #essentials #nba #nationalbasketballassociation shop: fear of god essentials x nba hoodie light heathergrailed crew goods #fearofgod #essentials #nba #nationalbasketballassociation shop: nike x takashi murakami x mlb world tour tokyo series 2025 shohei ohtani dodgers s/s tee whitestockx #takashimurakami #shoheiohtani #losangelesdodgers #mlb
1264,1080480,"good morning all. wishing you a pleasant easter sunday wherever you may be.          mountain view cemetery #vancouver #eastersunday #risen #myphoto #vancouver #bc #route99 #chemtrail #whistler #highway #nature #beauty #sunset #cruisin #myphoto my beaus  #norwegiandomestic #blackburmese #rescues#myphoto     it s okay if you fall down & lose your spark. just make sure that when you get back up, you rise as the whole damn fire.     "
1278,6510117,"welcome to our planet x page here on gab.what is planet x?planet x is a planet that revolves around our sun's twin star known in astronomy as nemesis.planet x has such a wide ranging orbit away from nemesis that every so often, usually separated by thousands of years, it crosses into our solar system and comes dangerously close to our sun and the planetary bodies surrounding it, including the earth. when this happens periodically, major catastrophic changes and devastations do free to check us out on our other planet x channel over at those who are interested, here are some codes found within the holy bible on the              his book on the subject. he has since passed"
1279,1220879,"alternative but effective cures for cancer, alzheimers, parkinsons cancer the rick simpson story: run from the cure the budwig protocol ask dr. nandi killing cancer with vitamin c alzheimers dr mary newport at tedxusf parkinsons prof. rafi eldor phd at tedxdc the bowne reportg7 pushes mass death merchants: more shocking evidence of the depop agenda - jacqui deevoythe corporate propaganda antidotejune 12, lori laddawakening: we have to see the cancer is"
1289,5559264,"  now with audio!the sars-cov-2 spike protein isn t just part of the virus it s a biologically active toxin with serious health effects.this updated article reveals 16 ways it can damage the body now easier to absorb with the new audio version.  listen or read here:  #covid19 #longcovid #vaccineinjury #healthrisks #immunesystem #inflammation #drjessesantiano #dontgetsick #audioarticle   did you know? some gut bacteria can absorb toxic forever chemicals (pfas) and may help protect your body.learn how to support your microbiome naturally through food, exercise, and smart choices.  listen to the bilingual english tagalog audio version here:  #foreverchemicals #pfas #microbiome #naturalhealing #dontgetsick #healthtips #tagaloghealth   why do some organs never fully heal even after infection or injury?discover how apoptosis and autophagy your body s built-in  cell cleanup systems  can unlock healing, prevent chronic diseases, and even support longevity.  listen to this bilingual audio article (english + tagalog) with summary:  apoptosis and autophagy: unlock disease prevention  learn why removing  dead cells  is just as important as adding nutrients or exercise.  don t just feed your body let it renew itself.#don tgetsick #apoptosis #autophagy #diseaseprevention #cellhealth #healing #longevity #tagaloghealth #bilingualhealthcontent #naturalhealing"
1296,1443140,having trouble getting you all followed back. i followed a lot of you this morning but getting follow fail messages. will keep trying. trying to reconnect with those i used to follow on twatter and profoundly miss the interaction.previously known as  murph .
1306,4612800,"monetarily , bitcoin trading has helped a lot of consistent people become financially free within short term or long term investment..you can be among them by investing little, contact me on whatsapp (936) 255-7757 #bitcoins #cryptocurrency #blockchain #network #news #cryptocurrencytrader #bitcoin #bitcoinmemes #bitcointrading #money #forextrading #binaryoptions #snow #news #mem"
1307,5996334,"because it's spinning at half the speed of the hour hand on a clock. there was a restaurant at the top of the space needle that rotates 36 times faster than earth. because of the windows, you could see that it's rotating, but you couldn't feel it because it's so slow. we feel acceleration/change in speed/direction, not constant motion. that's why you can get up and walk around on a passenger jet that's flying at >500mph and not feel any motion as long as the plane's speed and direction remain constant.also, tell that chickenshit pussy retard lastfaggot5000 that i'm adding they/them to my trophy collection."
1311,4255442,"migrating most of my content over to substack... if you ve been following me for a while then you know why. 2024 farm products: freeze dried fiddleheads peach brandy maple syrup jalapen o infused maple syrup wood fired maine maple syrup  maple sugar out of the darkness: how a special operations marine found the light birch syrup 2022 farm projects completed:twenty foot crosscattle hay-feeders with roofsarrowquip cattle handling systempole barnwater line, frost free hydrants install and geothermal cattle automatic waterer.....next year is looking like another full year of projects that we hope to share. "
1316,4480981,"met this tortoise today at a small zoo near me. he was the friendliest thing, let me pet him and seemed to enjoy it. made my day.     mojo n mr bean have bonded so much since we lost maggie    i am grateful  panda  he is still learning to trust people but he's improving every day. he loves my dogs so they're helping him adjust. jolly being jolly     mama's girl, jersey    "
1326,2132725,"revelations told us this is coming. jesus christ turns no one away. no one knows the day or hour but we were told we would know the season. we ve gotta be getting close.just as w/ satan s attacks on job, our enemy can do nothing without god s"
1327,6584758," crypto ""magacope"" here's a way you might be able to win 2000 you gotta do this offer this is an amazing win 2000 dollars by entering emailwhat do you you might be able to win 2000 paypal win free check out my news brah i gotta post on gab more fuck fucking israel what do you think about this song?disclaimer : ads will piers morgan releases some new books subscribe to my youtube check this giga based news website w charlie kirk simps for  london hates  buy me a coffee my locals account.check it"
1329,6263491,"sometimes the best thing you can do is hold a bird (or two. )sparky and dove wish you a good morning! more trenches pipe and gray metal boxes put in this week for underground electrical serviceshot, but at least we had clear skies. it feels like its been an entire summer of april showers. the development was a ghost town too. i didn't even get blasted out by spanish tuba music ""p320 has entered the chat."" small weekend project around the house i've been putting off for a year or two, closed out.adding 4 recessed gimbal led cans on a dimmer switch. hardest part was fishing down a wall to an existing box from the attic. after that, smooth sailing. correction:gay and retarded grazed a deer on the way to work this week and knocked all the internals out of the driver side headlight assembly.found this set on scamazon for 310.00oem at dealer were 500.00 eachoem on line 430.00 eachperfect fit even came preloaded with all lamps.we'll see how big a difference ""made in slovakia"" vs. ""made in china"" makes long termat any rate i've got brighter functioning headlights on both sides. and a hand full of spare bulbs i salvaged out of the old set."
1330,1347083,voor de gene die nog geen profiel foto hebben klik op gezicht rechts boven beeld 1ga naar instellingen klik aan beeld 2daarna taal volgende stap profiel beeld 3 foto uit je bestand plaatsen beeld 4 naar onder scrollen en save opslaan aan klikken delen graag  
1348,5654963,"a padron 50 anniversary and tree fingers of talisker scotch. i smoke two of these a year. i wish i had the income to smoke one every day! at 54 dollars a stick it s out of my league! i closed the door on the last truck i thought i would drive in 2001 after2.5 million miles. a guy i go to church with runs a grain hauling outfit and can't find drivers, so i said i would help. man have things changed, this eld thing is for the birds. the more technologically advanced we get the worse the paper work is. i used to run 2 log books always, a fast book and a slow book. worked well for me. now i can still cheat by going ag exempt. however it is worse, i am 65 not 42 and 5 hours of sleep ain't enough. but i only work 4 days a week and the money is outrageous the most i made back when was .32 cents per mile. i still made 60,000 dollars a year, but now i work 4 days a week and make 60,000 dollars a year and i sleep at home most nights! back in 2001 i closed the door on the last truck i thought i would drive. well i go to church with a guy who runs a grain hauling outfit, he can't find drivers that are worth a rip so i said i would help out. man oh man are things different than what i'm used to. this eld is for the birds.the more technologically advanced we get the worse the paper work gets. i used to always have two log books with me, a fast book and a slow book, i had a 500 horse motor but no legs! now i drive a 455 detroit and have legs now!!! set the cruise on 78 mph and ride. still can cheat the man by using ag exempt. go figure! how cool a double rainbow! best one i have seen. and my stick to smoke after i unload this corn, padron 2000! i tell you this is so much different than it was when i used to drive electronics make everything much more difficult least i can smoke a cigar going down the road at 78 miles an hour. this is a new group. all chainsaws and mills are welcome. please no pissing matches about brands! you have a mill let's see it a saw let's see it. a cool story let's here it. a question ask it! mink carrying a gopher got snagged in a 330 beaver trap! saw box i made from an old cooler. used a dremel to cut out the opening for the bar. holds my ms661 and up to a 42 inch bar. it's really handy having all tools and such in one place."
1358,5534782,"all open source so what's you're excuse??? cybersecurity refresher and prep for cern biomedical 2030 nextgen healthcare telemetry!  = tool to develop biosensors - cern sparks: genetic network biological revolution, synthetic biology - cern sparks: future technology for health intertwin project - prototyping an interdisciplinary digital twin engine - cern digital twin of cern technologies in 'healthcare' 2030 sdg's | knowledge transfer | digital twin & medical applications the clipboard, from leavitt partners callander wants my id verification for something i have apparently posted on the clouthub platform  tod @vaxxchoice   short recap from 2019-2025 then - president trump delivers remarks on making health technology great again july 30, 2025 reportelectrical andcomputer engineering is the internet of nano things market size 2025 and growth rate?  commission 6g   plans for bio-digital convergence grok!list all the isreal donors in donald j trump. and provide links to sources. list all isreal donors in the usa bioconvergence revolution. and supply all the source sales pitch that kicked it all off! davos 2015 - rewriting human genes - the chief medical officer of moderna: ""hacking the software of life."" (tedx talks 2017)"" hydrogels for cells biology is the core science for future defence technology, according to darpa darpa: forward to the future: visions of 2045   stefanie tompkins wallace & nonvaxer420 porch chat remix from 2024 if you call yourself a ""truther"" but can't explain who these organizations are and what they do... then you ain't speaking any truth about our current reality!"
1364,371130,"  truth is unpopular for the west!?   @iandrasill 23 minutes agothe eu is already reneging on the deal saying the promised investments cannot be guaranteed and were supposed to come from private investors which the eu cannot force and the boeing purchases are going on a backlog to be used to secure further financing. so there's a whole bunch of smoke & mirrors going on in order to prop up the us 'vibes based' finance economy@ba.fi. 14 minutes agosame goes for the 750 billion energy ""deal"" nobody really knows who's supposed to buy, the eu commission can't buy anything, companies don't want to buy expensive lng.@just-in6848 12 minutes agothe eu usa tariff deal has to be ratified by 27 countries   going my way?  i trust some of the sharing that came from my page or groups, to friends or the world at large, have been helpful, intriguing or interesting to some. surely obnoxious or indifferent to others. posting anything doesn't imply predilection or inclination, simply sharing items that might be informative, amusing, intriguing ... provoking... or not.intent is hardly to please everyman, that's an ungrateful, almost impossible, task. i've enjoyed many of the posts i read and shared on this platform from intriguing contacts around the world. i thank all for their courtesy and honor."
1369,159360,"the persecution of the greeks by the christians and the destruction of the temples and the library of alexandria christian castrati choir. poor boys, your christianity stole your manhood. this is not david. this is apollo. he is not circumcised.                           . e                 michelangelo buonarroti deceived you. socrates-plato-aristotle-alexander the great."
1376,2115956,"hello: this is my pinned post. being banned from twitter and facebook crashed my fan base and income as an author. thanks to gab, i am still able to be as mouthy as i was, but not be censored. i am hoping you will check my novels out here: am a novelist. fiction by phoenix, lee & gary jordan, co-authors of magical realism, which takes place in a world that resembles our own, except for the introduction of magical elements, which cannot be explained by the conventions of our reality. i am also a blogger, with an almost pathological (websters: being such to a degree that is extreme, excessive, or markedly abnormal) need to disagree with current viewpoints and need to find the truth. and see my articles on my blog: do we write stories about? with love for the supernatural, we ask,  what if...?  what if the myth of the loch ness monster is true? what if there was a secret society of paranormal people? what if we could figure out how to travel in time?our stories take place in the real world but bend reality.why? because reality is boring.that opens up whole worlds to write about and could include a mix of romance, fantasy, science fiction, alternate history, action adventure, weird tales, time travel, and most anything. however, they can tell you this: none of them is a usual story and will take you to a place you have never been to before.we live in hollywood, but we don t spend much time in the wonderful california sunshine. instead, we are maniacs who sit in front of our computer screens, weaving tales we hope you will enjoy."
1387,2374593,"under the advice of legal counsel, i declare:1. the entire content and attachments of any and all of my posts are for the purposes of personal entertainment.2. posting said content does not constitute agreement or endorsement, nor do i vouch for its veracity. indeed, much content is preposterous, posted to illustrate absurdity.3. as a citizen of the free world, i do not waive any or all of my rights to any individual, group, corporation, agency, government, or any other entity. the use of any content posted by me for any purpose other than personal entertainment is not granted.4. unless otherwise noted, i have not produced any of the content posted to this site. all content and images were taken from this and other sites with a minimum age requirement of 18 years of age, and are assumed to be in the public domain.warning: to all individuals, groups, corporations, agencies governments or other entities, including local, state, federal or international law enforcement agencies, no permission is granted to use any content, including but not limited to, profile information, pictures, videos, blogs, essays and stories, in any form or forum, both current and future, for any purpose, including but not limited to, reports, projects, studies, and investigations. violators will be subject to legal action.(i suggest you post this notice too.)"
1393,5009351,"the cross reveals that unless there is a good friday in our lives, there will never be an easter sunday. unless there is a crown of thorns, there will never be the halo of light. unless there is the scourged body, there will never be a glorified one. death to the lower self is the condition of resurrection to the higher self. the world says to us, as it said to him on the cross:  come down, and we will believe!  but if he had come down, he never would have saved us. it is human to come down; it is divine to hang there. a broken heart, o saviour of the world, is love s best cradle! smite my own, as moses did the rock, that thy love may enter in! - ven. fulton j. sheen"
1396,2495488,house of #based yeah ... #tr1 collab with km45 #ncswic fren #chadly in der dedicated to mi guud fren #nicky62 a bringer of dank   #ncswic shogun dankster  gm - km bake fer fren #nicky62 on ts   #nightshift dank gear walking on water - ski boarder. ssm hitting the cabal from all angles - #thebestisyettocome tgif nickle bag
1398,6180518,"weather girl will make you laugh. get ready for the best jokes and silliest puns on youtube all while providing clean entertainment and free laughs. check out coreniabug for tons more jokes and silly puns all for free ) #funny #jokes #dadjokes #funnyvideos #funnyshorts #joke #humor weather girl will make you laugh. get ready for the best jokes and silliest puns on youtube all while providing clean entertainment and free laughs. check out coreniabug for tons more jokes and silly puns all for free ) #funny #jokes #dadjokes #funnyvideos #funnyshorts weather girl will make you laugh. get ready for the best jokes and silliest puns on youtube all while providing clean entertainment and free laughs. check out coreniabug for tons more jokes and silly puns all for free ) #funny #jokes #dadjokes #funnyvideos #funnyshorts #joke #humor weather girl will make you laugh. get ready for the best jokes and silliest puns on youtube all while providing clean entertainment and free laughs. check out coreniabug for tons more jokes and silly puns all for free ) #funny #jokes #dadjokes #funnyvideos #funnyshorts #joke #humor weather girl will make you laugh. get ready for the best jokes and silliest puns on youtube all while providing clean entertainment and free laughs. check out coreniabug for tons more jokes and silly puns all for free ) #funny #jokes #dadjokes #funnyvideos #funnyshorts #joke #humor grumpy pants is the funniest grumpy guy. get ready for the best jokes and silliest puns on youtube all while providing clean entertainment and free laughs. check out coreniabug for tons more jokes and silly puns all for free ) #funny grumpy pants is the funniest grumpy guy. get ready for the best jokes and silliest puns on youtube all while providing clean entertainment and free laughs. check out coreniabug for tons more jokes and silly puns all for free ) #funny #jokes grumpy pants is the funniest grumpy guy. get ready for the best jokes and silliest puns on youtube all while providing clean entertainment and free laughs. check out coreniabug for tons more jokes and silly puns all for free ) #funny #jokes grumpy pants is the funniest grumpy guy. get ready for the best jokes and silliest puns on youtube all while providing clean entertainment and free laughs. check out coreniabug for tons more jokes and silly puns all for free ) #funny #jokes grumpy pants is the funniest grumpy guy. get ready for the best jokes and silliest puns on youtube all while providing clean entertainment and free laughs. check out coreniabug for tons more jokes and silly puns all for free ) #funny #jokes #dadjokes #funnyvideos #funnyshorts #joke #humor grumpy pants is the funniest grumpy guy. get ready for the best jokes and silliest puns on youtube all while providing clean entertainment and free laughs. check out coreniabug for tons more jokes and silly puns all for free ) #funny #jokes #dadjokes #funnyvideos #funnyshorts #joke #humor grumpy pants is the funniest grumpy guy. get ready for the best jokes and silliest puns on youtube all while providing clean entertainment and free laughs. check out coreniabug for tons more jokes and silly puns all for free ) #funny #jokes #dadjokes #funnyvideos #funnyshorts #joke #humor if you like fast, clean jokes with zero drama and max pun power, you re in the right place.coreniabug brings daily laughs in under 60 seconds.#oneliner #quicklaughs if you like fast, clean jokes with zero drama and max pun power, you re in the right place.coreniabug brings daily laughs in under 60 seconds.#oneliner #quicklaughs if you like fast, clean jokes with zero drama and max pun power, you re in the right place.coreniabug brings daily laughs in under 60 seconds.#oneliner #quicklaughs coreniabug hits again with a sharp pun. short, silly, and just the right amount of cringe.follow for more snack-sized coreniabug hits again with a sharp pun. short, silly, and just the right amount of cringe.follow for more snack-sized no shirt, no filter: this grumpy guy's wife joke is hilarious #shorts mr. grumpy pants   straight from the recliner and full of wisdom (or at least one loud opinion). this grumpy guy s take on married life will have you laughing... or nodding in agreement.    clean, quick, and totally free laughs. subscribe for more!#funnyshorts #grumpyoldman #cleancomedy #marriagejokes #dadjokes no shirt, no filter: this grumpy guy's wife joke is hilarious #shorts mr. grumpy pants   straight from the recliner and full of wisdom (or at least one loud opinion). this grumpy guy s take on married life will have you laughing... or nodding in agreement.    clean, quick, and totally free laughs. subscribe for more!#funnyshorts #grumpyoldman #cleancomedy #marriagejokes #dadjokes no shirt, no filter: this grumpy guy's wife joke is hilarious #shorts mr. grumpy pants   straight from the recliner and full of wisdom (or at least one loud opinion). this grumpy guy s take on married life will have you laughing... or nodding in agreement.    clean, quick, and totally free laughs. subscribe for more!#funnyshorts #grumpyoldman #cleancomedy #marriagejokes #dadjokes"
1401,3447086,"   lord, you are so good to me  #thankyoujesus @realsugarlily the devil knows your name,but he calls you by your sin.god knows your sins,but calls you by name.glory to god in the highest!  @realsugarlily   no matter what is going on in your life, i want you to know the lord is with you! he is working on you and he is shaping you and your life journey as he meant for you!!!thank you jesus!!  i have seen the power of the lord. i have seen the power of the lord work in my life and i will tell any non believer this, he is too good to not believe. if you are struggling, i want you to know, you are not alone. no matter how big your mountain is that you have to climb, no matter how deep the waters are that you have to pass through, i promise you this, the lord is with you! you just have to let him into your heart. let him into your life. and praise him, not just when the moment is good, because god is good all the time, all the time god is good! keep your eyes focused on him. keep your faith strong and one day you will see the lord turned your test into a testimony. the lord turned that mess your in into a message. he turned your trial into a triumph. and if you feel like a victim, guess what, he is working on you too whether you realize it in this moment or not, he will turn you into a victor! our lord jesus, we thank you and you are worthy of praise!lord you are so good to me     @realsugarlily  #christianity #bornagain #thankyoulord    a rattlesnake bit one of my sheep in the face about a week ago. deadliest snake that lives around here. the sheep s face swelled up and hurt her terribly.but the old rattlesnake didn't know the kind of blood that flows through the sheep. anti-venom is most often made from sheep's blood. the sheep swelled for about 2 days but the blood of the lamb destroyed the venom of the serpent.i was worried but the sheep didn't care. she kept on eating, kept on drinking and kept on climbing because she knew she was alright. often the serpents of this life will reach out and bite us. they inject their poison into us but they cannot overcome the blood of the lamb of god that washes away the sin of the world and the sting of death. don't worry about the serpent or his bite, just make sure that the lamb's blood is flowing through your veins. author unknown   "
1405,6689321,"1 thessalonians 5:15 kjvsee that none render evil for evil unto any man; but ever follow that which is good, both among yourselves, and to all i will call them7/30/25 1:30 pmglynda 30, 2025my children, there are those among you that you have been interceding for who have continually rejected me and my holy word. i am dealing with them in this time. many of you know the ones i speak of.since you have continued to ask me to save them, i will, but know this, my methods may not be as you hoped as there is no longer enough time before the end for me to wait. the enemy desires to take them in their sins.in this time, to show them their need of me, i shall begin to make them cry out in their need, in their pain and in their sickness.through lack and hardship i will soften their hard hearts though this was not my desire. i desired humility and repentance but they would not.now i will begin to call to them through the emptiness in their lives, through the lack in their cupboards, and through illnesses man cannot cure in their bodies. i will increase each of these things for as long as necessary to cause them to cry out to me.2 peter 3:9   the lord is not slack concerning his promise, as some men count slackness; but is longsuffering to us-ward, not willing that any should perish, but that all should come to repentance.luke 19:10   for the son of man is come to seek and to save that which was lost.john 6:44   no man can come to me, except the father which hath sent me draw him: and i will raise him up at the last day.matthew 9:37-3837 then saith he unto his disciples, the harvest truly is plenteous, but the labourers are few;38 pray ye therefore the lord of the harvest, that he will send forth labourers into his harvest.acts 26:18   to open their eyes, and to turn them from darkness to light, and from the power of satan unto god, that they may receive forgiveness of sins, and inheritance among them which are sanctified by faith that is in me.photos courtesy depositphotos i will call them - glynda lomax - 444 prophecy news  galatians 5:16-17 kjvthis i say then, walk in the spirit, and ye shall not fulfil the lust of the flesh. [17] for the flesh lusteth against the spirit, and the spirit against the flesh: and these are contrary the one to the other: so that ye cannot do the things that ye hebrews 12:11 lsband all discipline for the moment seems not to be joyful, but sorrowful, but to those who have been trained by it, afterwards it yields the peaceful fruit of luke 12:6-7 kjvare not five sparrows sold for two farthings, and not one of them is forgotten before god? [7] but even the very hairs of your head are all numbered. fear not therefore: ye are of more value than many romans 12:3 kjvfor i say, through the grace given unto me, to every man that is among you, not to think of himself more highly than he ought to think; but to think soberly, according as god hath dealt to every man the measure of matthew 12:34-35 lsbyou brood of vipers, how can you, being evil, speak what is good? for the mouth speaks out of that which fills the heart. [35] the good man brings out of his good treasure what is good; and the evil man brings out of his evil treasure what is colossians 1:16 kjvfor by him were all things created, that are in heaven, and that are in earth, visible and invisible, whether they be thrones, or dominions, or principalities, or powers: all things were created by him, and for"
1409,2104013,"my husband and i recently bought a wonderful ranch and it had a big flagpole. one of the first things we did was get a 5x8  flag. the local store proprietor told my husband yesterday how pleased he was to see our flag, adding he had not seen one there since the 1990s when the house was built. we are loving the patriotic, small town feel and excited to have our own well, pastures, and greenhouse."
1410,5152238,greetings!here is today s message from our friends at the greetings!here is today s message from our friends at the greetings!here is today s message from our friends at the greetings!here is today s message from our friends at the greetings!here is today s message from our friends at the greetings!here is today s message from our friends at the greetings!here is today s message from our friends at the
1412,4861483,"my brother once said the lead singer of coldplay sounds exactly like ""that guy who sings the toy story song,"" and now all coldplay songs in my head are a  la randy newman unblock me i have nothing but love to give thinking of taking some hot wax and a weed whacker to the hair on my body so that people can tell i'm female"
1417,6108284,"suffer with your brethren well.suffering brings jubilance. suffering leads to a greater application of optimism.without suffering, we would not have a reliance upon the eternal hope of christ jesus.without hardships, we would be weak. this time in history, we do not need to be weak.in the moment of suffering, it is easy to doubt, give up, to forget the faithfulness we ve experienced previous.but dear saints, though we fall seven, we are to rise eight. we are brought back up, replenished, sharpened, and chiseled again!do not waste the hardships you ve been given, but let them be great avenues of glorifying god in your jubilance.jubilance is a christian virtue.optimism is a christian virtue.hope is a christian virtue."
1422,60327,gotta pin pin baby anyone know what this is a clip from? quoting to pin. also you must match the ferocity and rhetoric of your enemy if you ever hope to win. due to them what they would do to you. quote post to save to pinned
1423,228992,"i'd like to remind everyone that i am, in fact trans nigger. please address me by my ""street name"" spook niggy nog.i am just as nigger as any cis-nigger, maybe even niggerer!if you don't accept my trans-nigger status, then you are just a racist, bigoted, transniggerphobe!that is all.scott duncan vice president, rogue support inc."
